Date,Open,High,Low,Close,Adj Close,Volume
2017-01-30,48.220001,49.099998,47.959999,48.689999,42.238461,15738200
2017-01-31,48.400002,49.419998,48.209999,49.160000,42.646187,15094000
2017-02-01,49.130001,49.320000,48.320000,49.290001,42.758961,16021900
2017-02-02,49.349998,50.889999,49.270000,50.500000,43.808643,18610200
2017-02-03,50.599998,50.910000,50.360001,50.779999,44.051537,10934000
2017-02-06,50.650002,51.090000,50.560001,51.040001,44.277088,8263400
2017-02-07,51.490002,52.320000,51.259998,51.660000,44.814934,15747800
2017-02-08,51.290001,52.119999,51.119999,52.000000,45.109886,12236500
2017-02-09,52.000000,52.250000,51.459999,51.509998,44.684803,5813100
2017-02-10,51.610001,51.970001,51.520000,51.650002,44.806259,5845600
2017-02-13,51.830002,52.090000,51.619999,52.029999,45.135910,6769700
2017-02-14,52.310001,54.270000,52.090000,53.709999,46.593307,19785200
2017-02-15,53.700001,55.340000,53.599998,55.029999,47.738403,11860800
2017-02-16,55.080002,55.160000,53.919998,54.279999,47.087780,9917100
2017-02-17,54.299999,54.720001,54.080002,54.590000,47.356705,9706100
2017-02-21,54.410000,57.209999,53.410000,54.779999,47.521538,26919300
2017-02-22,55.490002,56.450001,55.290001,55.349998,48.015999,21293700
2017-02-23,55.630001,56.090000,55.020000,55.770000,48.380352,14410400
2017-02-24,55.919998,56.470001,55.880001,56.439999,48.961567,11382500
2017-02-27,56.500000,57.000000,56.240002,56.560001,49.065681,11285300
2017-02-28,56.540001,56.930000,56.209999,56.709999,49.195793,9046000
2017-03-01,57.000000,57.240002,56.520000,57.180000,49.603527,13349300
2017-03-02,56.889999,57.490002,56.590000,56.860001,49.325932,12103700
2017-03-03,56.740002,57.340000,56.630001,57.259998,49.672920,9645800
2017-03-06,57.020000,57.230000,56.230000,56.970001,49.421352,7917200
2017-03-07,56.270000,56.630001,55.779999,56.330002,48.866146,16970300
2017-03-08,56.330002,57.500000,56.220001,57.119999,49.551476,13556400
2017-03-09,57.369999,58.049999,57.200001,57.990002,50.306198,7535200
2017-03-10,58.029999,58.540001,57.810001,58.320000,50.592468,8547300
2017-03-13,58.299999,58.299999,56.860001,56.930000,49.386654,11689400
2017-03-14,56.950001,57.599998,56.580002,56.689999,49.178452,11746400
2017-03-15,56.669998,57.930000,56.669998,57.650002,50.011246,10337700
2017-03-16,57.330002,57.580002,57.119999,57.310001,49.716301,9903900
2017-03-17,57.230000,57.250000,56.110001,56.290001,48.831459,15881900
2017-03-20,56.330002,56.709999,56.240002,56.410000,48.935551,8481400
2017-03-21,56.500000,56.660000,55.380001,55.709999,48.328308,9394500
2017-03-22,55.700001,56.419998,55.169998,56.360001,48.892174,9808300
2017-03-23,56.080002,56.529999,55.680000,55.770000,48.380352,7624700
2017-03-24,55.869999,56.250000,55.680000,55.889999,48.484447,6170600
2017-03-27,55.599998,56.349998,55.529999,56.040001,48.614574,11139700
2017-03-28,56.040001,56.369999,55.930000,56.200001,48.753372,8525900
2017-03-29,56.169998,56.549999,55.930000,55.950001,48.536503,6136200
2017-03-30,55.959999,56.000000,55.250000,55.360001,48.024673,8147500
2017-03-31,55.299999,55.669998,54.160000,54.380001,47.174522,12390400
2017-04-03,54.529999,55.160000,53.869999,54.209999,47.027061,16315800
2017-04-04,54.209999,54.349998,53.950001,54.139999,46.966324,8996700
2017-04-05,53.990002,54.130001,53.000000,53.080002,46.380901,10095800
2017-04-06,53.049999,53.529999,52.509998,53.290001,46.564384,7404700
2017-04-07,53.270000,53.660000,52.880001,53.419998,46.677975,7969300
2017-04-10,53.349998,53.709999,53.200001,53.349998,46.616810,7409100
2017-04-11,53.290001,53.439999,52.939999,52.980000,46.293507,6996500
2017-04-12,52.820000,53.139999,52.750000,52.990002,46.302242,7193000
2017-04-13,53.049999,53.189999,52.779999,52.830002,46.162437,7169400
2017-04-17,52.750000,53.220001,52.529999,52.950001,46.267300,6471400
2017-04-18,52.680000,53.150002,52.590000,52.930000,46.249817,8036700
2017-04-19,53.000000,53.660000,52.880001,53.200001,46.485737,8140600
2017-04-20,53.410000,53.560001,53.189999,53.439999,46.695457,6092500
2017-04-21,53.400002,53.709999,53.150002,53.480000,46.730400,5224400
2017-04-24,53.849998,54.000000,53.509998,53.549999,46.791569,9783300
2017-04-25,53.650002,54.320000,53.650002,53.939999,47.132343,9321100
2017-04-26,54.049999,54.650002,53.709999,53.770000,46.983807,9453900
2017-04-27,55.360001,56.130001,54.619999,55.669998,48.644009,15317800
2017-04-28,55.700001,56.330002,55.369999,56.049999,48.976051,8248700
2017-05-01,56.340000,56.830002,55.910000,56.310001,49.203232,7420300
2017-05-02,56.340000,56.790001,55.549999,55.950001,48.888676,17278100
2017-05-03,55.490002,55.580002,54.720001,55.060001,48.111000,10651100
2017-05-04,55.070000,55.549999,54.950001,55.189999,48.224586,6205100
2017-05-05,55.250000,55.330002,54.959999,55.150002,48.189632,5938300
2017-05-08,54.990002,55.180000,54.540001,54.939999,48.006145,4730500
2017-05-09,54.880001,55.480000,54.750000,55.320000,48.338181,7134600
2017-05-10,55.180000,55.310001,54.880001,55.139999,48.180897,6361400
2017-05-11,55.139999,55.660000,54.889999,55.139999,48.180897,6810200
2017-05-12,55.200001,55.380001,54.799999,55.029999,48.084785,5177000
2017-05-15,55.029999,55.230000,54.830002,55.099998,48.145950,4935000
2017-05-16,55.000000,55.279999,54.200001,54.389999,47.525551,9259500
2017-05-17,54.389999,54.619999,53.700001,54.410000,47.543034,7724300
2017-05-18,54.200001,54.490002,53.320000,53.779999,46.992542,12419900
2017-05-19,53.820000,54.279999,53.820000,54.020000,47.202251,8640900
2017-05-22,54.020000,54.340000,53.880001,54.099998,47.272156,4462800
2017-05-23,54.160000,54.430000,54.139999,54.209999,47.368282,7187100
2017-05-24,54.450001,54.450001,53.470001,53.820000,47.027493,6460700
2017-05-25,53.889999,54.580002,53.689999,54.389999,47.525551,8493100
2017-05-26,54.369999,54.820000,53.900002,53.970001,47.158566,4968200
2017-05-30,53.930000,54.240002,53.759998,53.930000,47.123611,7137500
2017-05-31,54.139999,54.349998,53.860001,53.950001,47.141094,8140700
2017-06-01,54.000000,54.529999,53.880001,54.529999,47.647884,6561600
2017-06-02,54.709999,55.169998,54.509998,54.970001,48.032360,7470900
2017-06-05,53.759998,54.360001,52.209999,52.360001,45.751762,18743100
2017-06-06,52.299999,52.400002,51.630001,51.660000,45.140106,11724700
2017-06-07,51.860001,52.580002,51.560001,52.570000,45.935253,10562700
2017-06-08,52.570000,53.360001,52.549999,52.849998,46.179909,8687200
2017-06-09,52.770000,54.180000,52.650002,53.750000,46.966324,7553100
2017-06-12,53.750000,54.360001,53.490002,54.360001,47.499340,8766700
2017-06-13,54.189999,54.320000,53.900002,54.189999,47.350792,4776800
2017-06-14,54.240002,54.810001,54.130001,54.520000,47.639141,5622400
2017-06-15,54.490002,54.730000,54.020000,54.279999,47.429440,5679700
2017-06-16,54.520000,54.599998,53.610001,54.459999,47.586720,12535400
2017-06-19,54.459999,55.369999,54.320000,55.220001,48.250805,6210600
2017-06-20,55.270000,56.410000,55.099998,55.660000,48.635277,7461100
2017-06-21,55.750000,56.580002,55.599998,56.070000,48.993526,8783600
2017-06-22,56.270000,57.900002,56.150002,57.330002,50.094505,8289600
2017-06-23,57.270000,57.360001,56.240002,56.639999,49.491589,20794800
2017-06-26,56.720001,57.270000,56.349998,56.919998,49.736252,5595900
2017-06-27,56.799999,56.860001,55.849998,55.900002,48.844986,5477500
2017-06-28,56.150002,56.380001,55.770000,55.869999,48.818768,5126300
2017-06-29,55.910000,56.130001,55.490002,55.820000,48.775082,5037800
2017-06-30,55.990002,56.070000,55.680000,55.720001,48.687695,4679700
2017-07-03,56.270000,56.880001,56.180000,56.270000,49.168278,6257600
2017-07-05,56.270000,56.389999,55.549999,56.349998,49.581833,5887400
2017-07-06,56.099998,56.209999,55.200001,55.279999,48.640358,5546100
2017-07-07,55.509998,56.000000,55.080002,55.910000,49.194683,5487500
2017-07-10,56.099998,56.320000,55.820000,55.930000,49.212284,4050800
2017-07-11,55.810001,56.099998,55.099998,55.330002,48.684345,4630300
2017-07-12,55.639999,56.240002,54.849998,55.040001,48.429180,9081000
2017-07-13,55.060001,55.180000,54.220001,54.669998,48.103615,8130900
2017-07-14,54.810001,55.450001,54.500000,55.150002,48.525974,6042900
2017-07-17,55.279999,55.529999,54.580002,54.790001,48.209202,3719200
2017-07-18,54.770000,54.820000,54.419998,54.740002,48.165218,3701400
2017-07-19,54.770000,55.200001,54.610001,55.070000,48.455574,3321700
2017-07-20,55.279999,55.720001,55.180000,55.439999,48.781132,3862400
2017-07-21,55.410000,55.770000,55.380001,55.650002,48.965912,5009100
2017-07-24,55.650002,55.939999,55.150002,55.599998,48.921921,6700900
2017-07-25,55.860001,56.180000,55.770000,55.950001,49.229877,7312900
2017-07-26,55.950001,56.150002,55.500000,55.980000,49.256283,8049300
2017-07-27,53.330002,54.439999,52.060001,54.240002,47.725273,21645100
2017-07-28,54.240002,55.590000,53.939999,55.270000,48.631554,9099600
2017-07-31,55.590000,57.200001,55.500000,56.900002,50.065777,10824300
2017-08-01,57.150002,57.169998,55.669998,56.110001,49.370663,11075300
2017-08-02,56.290001,56.450001,55.099998,55.230000,48.596359,6294200
2017-08-03,55.099998,55.880001,55.080002,55.500000,48.833927,5484400
2017-08-04,55.560001,56.220001,55.520000,55.950001,49.229877,4161500
2017-08-07,56.000000,56.349998,55.570000,56.299999,49.537838,5126000
2017-08-08,56.349998,57.570000,56.299999,56.910000,50.074577,7887200
2017-08-09,56.790001,57.560001,56.509998,57.400002,50.505718,7675600
2017-08-10,57.250000,57.250000,56.549999,56.590000,49.793018,5134600
2017-08-11,56.610001,57.009998,56.410000,56.730000,49.916199,4060500
2017-08-14,56.959999,57.759998,56.700001,57.619999,50.699295,5654300
2017-08-15,57.660000,57.990002,57.500000,57.869999,50.919258,5843300
2017-08-16,57.330002,57.689999,56.939999,57.500000,50.593712,7881300
2017-08-17,57.480000,57.529999,56.730000,56.770000,49.951382,4393700
2017-08-18,56.680000,56.939999,56.410000,56.419998,49.643425,4809900
2017-08-21,56.419998,56.919998,56.250000,56.639999,49.837002,4879400
2017-08-22,56.790001,57.799999,56.650002,57.669998,50.743294,4441000
2017-08-23,57.630001,58.169998,57.430000,57.869999,50.919258,4017400
2017-08-24,57.980000,58.340000,57.799999,58.169998,51.183231,4471000
2017-08-25,58.290001,58.669998,58.180000,58.369999,51.359207,4070300
2017-08-28,58.639999,58.889999,58.450001,58.580002,51.543995,3292300
2017-08-29,58.349998,59.020000,58.180000,58.860001,51.790359,3983700
2017-08-30,58.869999,59.700001,58.820000,59.380001,52.247906,5327800
2017-08-31,59.630001,60.750000,59.610001,60.480000,53.215782,9716900
2017-09-01,60.360001,60.650002,59.720001,59.900002,52.705452,6283700
2017-09-05,59.540001,60.220001,59.389999,59.810001,52.626259,4310400
2017-09-06,60.000000,60.290001,59.770000,59.869999,52.679054,5389300
2017-09-07,60.500000,63.470001,60.490002,62.840000,55.292324,17301900
2017-09-08,62.740002,63.180000,62.230000,62.619999,55.098751,6579300
2017-09-11,62.619999,63.139999,62.139999,62.720001,55.186733,6086500
2017-09-12,62.439999,63.090000,62.419998,63.020000,55.450706,4780700
2017-09-13,62.880001,63.080002,62.230000,62.480000,54.975559,4357000
2017-09-14,62.380001,63.110001,62.320000,62.689999,55.160343,5347100
2017-09-15,62.900002,63.380001,62.310001,62.480000,54.975559,10407600
2017-09-18,62.490002,63.209999,62.270000,62.700001,55.169132,6975900
2017-09-19,62.700001,63.130001,62.590000,62.930000,55.371513,4844300
2017-09-20,62.919998,63.720001,62.720001,63.490002,55.864254,5561300
2017-09-21,63.349998,63.740002,63.029999,63.330002,55.723469,5250100
2017-09-22,63.330002,63.549999,63.040001,63.360001,55.749866,3667700
2017-09-25,63.330002,63.689999,63.060001,63.189999,55.600285,5959000
2017-09-26,63.119999,63.599998,62.810001,62.930000,55.371513,3497900
2017-09-27,62.779999,63.150002,62.570000,62.950001,55.389111,4674200
2017-09-28,62.790001,63.459999,62.590000,63.009998,55.441902,5842500
2017-09-29,63.160000,63.750000,63.060001,63.740002,56.084229,5404300
2017-10-02,63.799999,64.779999,63.639999,64.559998,56.805737,5991700
2017-10-03,64.410004,64.790001,64.169998,64.290001,56.568165,5056200
2017-10-04,64.470001,64.790001,64.379997,64.739998,56.964115,4583800
2017-10-05,64.220001,64.339996,63.730000,63.799999,56.477242,6091800
2017-10-06,63.889999,65.029999,63.830002,64.809998,57.371315,6161400
2017-10-09,64.760002,64.860001,64.080002,64.150002,56.787071,3267700
2017-10-10,64.239998,65.260002,64.160004,65.129997,57.654594,5008500
2017-10-11,65.129997,65.500000,64.930000,65.110001,57.636890,3875600
2017-10-12,65.150002,65.730003,64.900002,65.349998,57.849339,5339700
2017-10-13,65.510002,66.099998,65.139999,65.290001,57.796230,6209100
2017-10-16,64.540001,65.040001,63.310001,63.650002,56.344456,6692600
2017-10-17,63.630001,64.370003,63.410000,64.180000,56.813629,5030800
2017-10-18,64.250000,64.699997,63.549999,63.700001,56.388721,5594900
2017-10-19,63.820000,64.690002,63.680000,64.669998,57.247387,4918800
2017-10-20,64.790001,64.989998,64.209999,64.419998,57.026077,5227400
2017-10-23,64.620003,64.690002,63.689999,63.750000,56.432991,5990200
2017-10-24,63.750000,64.050003,63.360001,63.650002,56.344456,6197600
2017-10-25,63.459999,64.559998,63.410000,64.000000,56.654289,6202900
2017-10-26,62.509998,63.250000,60.400002,60.950001,53.954357,13116300
2017-10-27,60.980000,61.689999,59.790001,59.939999,53.060284,9539900
2017-10-30,61.090000,61.529999,60.279999,60.840000,53.856987,8443700
2017-10-31,60.939999,61.900002,60.680000,61.660000,54.582870,8234200
2017-11-01,61.860001,62.349998,61.490002,62.160000,55.025482,4713300
2017-11-02,62.150002,62.869999,61.730000,62.230000,55.087440,4058200
2017-11-03,62.080002,62.250000,61.799999,62.220001,55.078594,3327100
2017-11-06,62.240002,62.270000,61.279999,61.680000,54.600571,4222600
2017-11-07,61.580002,62.430000,61.450001,61.910000,54.804176,4047200
2017-11-08,61.630001,62.820000,61.630001,62.580002,55.397274,4535400
2017-11-09,62.209999,62.349998,61.759998,61.990002,54.874996,3671400
2017-11-10,61.750000,61.750000,60.340000,60.860001,53.874691,5592100
2017-11-13,60.700001,61.209999,60.500000,60.990002,53.989769,4222600
2017-11-14,60.959999,61.650002,60.669998,61.250000,54.219921,3986900
2017-11-15,61.259998,61.279999,60.529999,61.070000,54.060581,3349200
2017-11-16,61.250000,61.970001,61.009998,61.869999,54.768768,4286200
2017-11-17,61.560001,61.900002,60.990002,61.320000,54.281891,4147900
2017-11-20,61.169998,61.220001,60.150002,60.799999,53.821575,4902700
2017-11-21,61.200001,61.740002,60.980000,61.240002,54.211075,3968000
2017-11-22,61.279999,61.770000,61.000000,61.139999,54.122547,3192200
2017-11-24,61.150002,61.610001,61.029999,61.430000,54.379269,1985700
2017-11-27,61.529999,61.840000,61.340000,61.610001,54.538609,3032600
2017-11-28,61.720001,62.959999,61.610001,62.520000,55.344158,8515700
2017-11-29,62.430000,63.389999,61.900002,62.900002,55.680546,5064200
2017-11-30,63.090000,63.799999,62.529999,63.189999,55.937256,8050700
2017-12-01,63.160000,63.619999,62.439999,63.240002,55.981518,4186200
2017-12-04,63.169998,63.869999,62.439999,62.470001,55.299896,4893900
2017-12-05,62.660000,63.000000,61.630001,62.020000,54.901558,4828800
2017-12-06,62.090000,62.290001,60.830002,60.970001,53.972069,4758700
2017-12-07,60.959999,61.889999,60.959999,61.840000,54.742207,5140500
2017-12-08,61.820000,62.720001,61.680000,62.419998,55.255634,5310000
2017-12-11,62.220001,63.410000,62.090000,63.020000,55.786774,4502900
2017-12-12,63.189999,63.650002,63.189999,63.279999,56.016933,4832400
2017-12-13,63.139999,63.970001,63.000000,63.470001,56.185120,4352400
2017-12-14,63.480000,63.520000,61.720001,62.130001,54.998924,5507900
2017-12-15,62.570000,62.840000,61.970001,62.410000,55.246780,8856800
2017-12-18,62.580002,62.750000,62.180000,62.400002,55.237934,5608900
2017-12-19,62.639999,62.759998,61.520000,61.560001,54.494354,5546000
2017-12-20,61.570000,61.750000,60.590000,61.200001,54.175667,6980300
2017-12-21,61.450001,61.799999,61.029999,61.500000,54.441242,6195600
2017-12-22,61.480000,61.709999,60.599998,60.959999,53.963215,5477200
2017-12-26,60.980000,61.549999,60.959999,61.259998,54.228779,3673500
2017-12-27,61.349998,62.020000,61.299999,61.680000,54.600571,3722300
2017-12-28,61.599998,61.849998,61.369999,61.770000,54.680244,2500500
2017-12-29,61.970001,62.259998,61.259998,61.279999,54.246483,3953500
2018-01-02,61.400002,61.509998,60.840000,61.310001,54.273037,6472700
2018-01-03,61.209999,61.509998,60.700001,61.360001,54.317299,7433500
2018-01-04,61.000000,61.820000,60.779999,61.750000,55.021221,6403200
2018-01-05,61.869999,62.180000,61.480000,61.889999,55.145962,6113400
2018-01-08,61.779999,62.200001,61.209999,61.910000,55.163788,4663700
2018-01-09,61.869999,62.099998,61.549999,61.849998,55.110313,5156800
2018-01-10,61.520000,62.070000,61.180000,62.009998,55.252884,5096300
2018-01-11,61.990002,62.520000,61.799999,62.470001,55.662758,6591100
2018-01-12,62.750000,63.220001,62.520000,62.810001,55.965714,5489200
2018-01-16,61.750000,61.860001,59.419998,59.919998,53.390629,14471700
2018-01-17,60.330002,62.000000,60.279999,61.849998,55.110313,10608500
2018-01-18,61.810001,61.900002,61.099998,61.830002,55.092503,7904200
2018-01-19,62.099998,62.419998,61.560001,62.279999,55.493469,7490300
2018-01-22,62.290001,63.430000,62.020000,63.279999,56.384495,6748100
2018-01-23,62.990002,63.680000,62.799999,63.430000,56.518147,6459900
2018-01-24,63.709999,64.000000,63.139999,63.759998,56.812180,6430000
2018-01-25,64.000000,64.260002,63.200001,63.520000,56.598343,6183200
2018-01-26,63.930000,64.730003,63.630001,64.250000,57.248802,6727300
2018-01-29,64.120003,64.959999,64.080002,64.430000,57.409180,6763300
2018-01-30,63.930000,64.610001,63.310001,63.959999,56.990391,5848000
2018-01-31,63.959999,64.029999,61.939999,62.599998,55.778591,8886900
2018-02-01,62.180000,62.980000,61.950001,62.799999,55.956802,7133000
2018-02-02,62.889999,64.290001,62.849998,63.480000,56.562702,11719200
2018-02-05,65.430000,65.889999,60.930000,60.959999,54.317303,23181900
2018-02-06,59.830002,61.209999,58.439999,60.900002,54.263832,18286300
2018-02-07,60.639999,62.770000,60.299999,62.630001,55.805325,12176600
2018-02-08,62.549999,64.769997,62.529999,62.689999,55.858791,14961700
2018-02-09,63.299999,63.320000,60.570000,62.700001,55.867691,11158000
2018-02-12,62.950001,63.590000,62.299999,63.160000,56.277561,7502900
2018-02-13,62.799999,64.110001,62.689999,63.869999,56.910206,7519100
2018-02-14,63.590000,65.940002,63.270000,65.349998,58.228928,10290600
2018-02-15,67.309998,69.440002,67.180000,68.980003,61.463390,15684900
2018-02-16,68.860001,70.050003,68.519997,68.959999,61.445572,10547400
2018-02-20,68.489998,68.830002,67.040001,67.349998,60.010994,8703700
2018-02-21,67.339996,67.750000,66.510002,66.529999,59.280357,7046200
2018-02-22,67.000000,67.000000,65.860001,65.940002,58.754646,6528400
2018-02-23,66.169998,68.029999,66.169998,67.949997,60.545609,5240800
2018-02-26,67.989998,68.860001,67.879997,68.629997,61.151524,4229400
2018-02-27,68.540001,68.879997,67.820000,67.839996,60.447598,4398500
2018-02-28,67.849998,67.940002,66.169998,66.199997,58.986305,8363900
2018-03-01,66.099998,66.519997,64.830002,65.690002,58.531876,7801300
2018-03-02,65.449997,66.500000,65.129997,66.169998,58.959564,5391400
2018-03-05,65.830002,67.139999,65.599998,66.820000,59.538742,6339600
2018-03-06,67.220001,67.400002,65.190002,65.470001,58.335861,6543400
2018-03-07,64.900002,66.260002,64.699997,66.099998,58.897209,5927600
2018-03-08,66.199997,66.959999,66.080002,66.750000,59.476379,3728400
2018-03-09,66.949997,68.050003,66.669998,67.919998,60.518879,6260900
2018-03-12,67.900002,68.180000,67.180000,67.449997,60.100098,5031700
2018-03-13,67.809998,68.220001,66.269997,66.680000,59.414013,5905800
2018-03-14,67.080002,67.260002,66.269997,66.629997,59.369446,4859300
2018-03-15,66.760002,66.930000,66.209999,66.250000,59.030865,3422200
2018-03-16,66.180000,67.440002,66.180000,66.599998,59.342712,9506100
2018-03-19,66.620003,66.980003,65.180000,66.070000,58.870468,5553700
2018-03-20,66.379997,67.160004,65.720001,66.430000,59.191246,6307400
2018-03-21,66.540001,66.989998,66.089996,66.099998,58.897209,4331800
2018-03-22,65.580002,65.889999,63.910000,63.950001,56.981487,6778700
2018-03-23,64.050003,64.050003,61.939999,62.060001,55.297440,8481500
2018-03-26,62.779999,63.570000,61.730000,63.400002,56.491421,6676500
2018-03-27,63.639999,63.669998,61.799999,62.410000,55.609287,6221400
2018-03-28,62.580002,63.360001,62.419998,62.570000,55.751854,5521200
2018-03-29,62.869999,63.750000,62.380001,63.250000,56.357769,5732300
2018-04-02,62.930000,63.230000,60.730000,62.000000,55.243973,6319700
2018-04-03,62.320000,62.860001,61.529999,62.770000,55.930069,6070400
2018-04-04,61.869999,63.230000,61.549999,62.980000,56.117176,5259800
2018-04-05,62.990002,63.189999,62.160000,62.310001,55.875072,3856700
2018-04-06,62.070000,62.130001,59.980000,60.880001,54.592754,6462000
2018-04-09,60.910000,61.040001,58.340000,60.480000,54.234058,10349100
2018-04-10,61.360001,61.480000,60.529999,61.209999,54.888672,6014700
2018-04-11,60.599998,60.770000,59.939999,60.180000,53.965038,7817800
2018-04-12,59.299999,59.310001,57.849998,58.840000,52.763432,14987200
2018-04-13,59.150002,59.279999,57.910000,58.650002,52.593048,11551300
2018-04-16,58.410000,58.669998,52.700001,54.080002,48.495007,34837300
2018-04-17,54.200001,54.230000,52.200001,52.380001,46.970577,27808200
2018-04-18,52.349998,52.849998,52.040001,52.299999,46.898834,14688400
2018-04-19,52.349998,52.540001,51.509998,51.610001,46.280090,17146100
2018-04-20,51.619999,51.849998,51.020000,51.169998,45.885532,11669100
2018-04-23,51.250000,51.529999,50.660000,50.900002,45.643414,10409600
2018-04-24,51.020000,51.980000,50.720001,51.580002,46.253185,12137800
2018-04-25,51.480000,51.869999,50.560001,51.759998,46.414604,14309600
2018-04-26,51.529999,52.759998,50.560001,52.040001,46.665684,14220700
2018-04-27,52.330002,52.869999,52.009998,52.270000,46.871929,7201800
2018-04-30,52.669998,52.680000,51.830002,52.130001,46.746391,11437500
2018-05-01,51.980000,52.740002,51.619999,52.689999,47.248554,9821900
2018-05-02,52.360001,52.400002,51.279999,51.500000,46.181442,8252000
2018-05-03,51.599998,51.849998,50.759998,51.450001,46.136612,8177500
2018-05-04,51.160000,51.500000,50.669998,51.330002,46.029003,6149500
2018-05-07,51.320000,51.680000,51.040001,51.320000,46.020039,6800600
2018-05-08,51.200001,51.200001,49.959999,50.529999,45.311626,12207200
2018-05-09,50.509998,51.209999,50.349998,51.090000,45.813786,11587300
2018-05-10,51.330002,51.709999,51.000000,51.150002,45.867596,9126100
2018-05-11,51.380001,52.110001,51.049999,51.860001,46.504272,8987700
2018-05-14,51.939999,52.599998,51.700001,52.020000,46.647751,8716900
2018-05-15,51.950001,52.340000,51.709999,52.299999,46.898834,8133100
2018-05-16,52.450001,52.619999,52.119999,52.209999,46.818123,5417400
2018-05-17,52.049999,53.400002,51.959999,52.740002,47.293392,8097400
2018-05-18,52.880001,53.150002,52.430000,52.709999,47.266483,6440100
2018-05-21,52.070000,52.759998,51.919998,52.240002,46.845036,5440800
2018-05-22,52.279999,52.820000,52.200001,52.340000,46.934704,3782800
2018-05-23,52.340000,52.630001,52.110001,52.500000,47.078182,5962200
2018-05-24,52.540001,52.750000,52.119999,52.689999,47.248554,4930400
2018-05-25,52.810001,53.000000,52.540001,52.770000,47.320297,3735500
2018-05-29,52.369999,52.619999,51.770000,52.270000,46.871929,7711400
2018-05-30,52.480000,53.450001,52.480000,53.020000,47.544472,6455700
2018-05-31,53.139999,53.180000,52.459999,52.619999,47.185783,8862300
2018-06-01,52.910000,53.400002,52.700001,53.130001,47.643116,6115800
2018-06-04,52.330002,52.400002,49.970001,51.450001,46.136612,15081900
2018-06-05,51.400002,52.180000,51.270000,51.919998,46.558075,8081600
2018-06-06,52.009998,52.970001,51.680000,52.919998,47.454800,7211800
2018-06-07,52.950001,53.090000,52.400002,52.619999,47.185783,5723800
2018-06-08,52.619999,53.220001,52.590000,53.160000,47.670013,4687500
2018-06-11,53.299999,53.500000,52.860001,53.119999,47.634144,4927200
2018-06-12,53.139999,53.360001,52.980000,53.130001,47.643116,8287300
2018-06-13,53.349998,54.299999,53.240002,53.459999,47.939034,7313300
2018-06-14,53.480000,53.860001,53.110001,53.630001,48.091476,4789100
2018-06-15,54.139999,54.810001,53.860001,54.799999,49.140644,14496700
2018-06-18,54.279999,54.490002,53.509998,53.650002,48.109406,8520800
2018-06-19,53.400002,53.730000,53.040001,53.639999,48.100449,5470700
2018-06-20,53.599998,54.310001,53.560001,54.250000,48.647446,6142000
2018-06-21,54.180000,54.389999,53.500000,53.939999,48.369457,5844200
2018-06-22,54.650002,55.340000,54.240002,55.139999,49.445534,10218500
2018-06-25,55.000000,55.330002,54.250000,54.669998,49.024075,7436700
2018-06-26,54.599998,55.240002,54.580002,54.910000,49.239285,8749700
2018-06-27,54.650002,54.810001,54.299999,54.470001,48.844723,9406600
2018-06-28,54.490002,55.639999,54.480000,55.299999,49.589012,10414600
2018-06-29,55.290001,55.849998,55.150002,55.340000,49.624882,7726700
2018-07-02,55.169998,55.240002,54.480000,55.189999,49.490372,5499300
2018-07-03,55.250000,56.020000,55.090000,55.650002,49.902870,3933200
2018-07-05,55.430000,56.910000,54.869999,55.950001,50.535114,5349900
2018-07-06,56.220001,56.680000,56.110001,56.560001,51.086086,5157500
2018-07-09,56.639999,56.750000,56.299999,56.450001,50.986736,4119300
2018-07-10,56.770000,56.770000,56.000000,56.180000,50.742859,3717700
2018-07-11,56.000000,56.110001,55.529999,55.750000,50.354473,3898000
2018-07-12,56.549999,56.849998,56.189999,56.810001,51.311890,4081500
2018-07-13,56.619999,57.070000,56.529999,56.860001,51.357052,3685100
2018-07-16,56.880001,56.930000,56.209999,56.430000,50.968670,3777400
2018-07-17,56.630001,56.810001,56.410000,56.630001,51.149311,3900600
2018-07-18,56.580002,56.910000,56.290001,56.880001,51.375118,3730300
2018-07-19,56.840000,56.930000,56.080002,56.540001,51.068024,3796900
2018-07-20,56.599998,56.880001,56.419998,56.709999,51.221561,4768400
2018-07-23,56.009998,56.169998,55.450001,55.880001,50.471901,7593900
2018-07-24,56.080002,58.270000,56.040001,58.259998,52.621567,9670400
2018-07-25,58.080002,59.209999,57.950001,59.040001,53.326065,8873700
2018-07-26,60.110001,60.990002,56.080002,57.919998,52.314465,14646200
2018-07-27,58.560001,58.759998,56.830002,56.919998,51.411243,6387000
2018-07-30,56.919998,59.020000,56.820000,58.930000,53.226715,8096600
2018-07-31,59.139999,59.419998,58.410000,58.750000,53.064129,6561000
2018-08-01,58.860001,60.189999,58.770000,59.619999,53.849934,7722700
2018-08-02,59.500000,59.730000,58.639999,59.270000,53.533810,5852200
2018-08-03,59.150002,59.349998,58.889999,59.160000,53.434452,4666500
2018-08-06,59.029999,59.630001,58.720001,59.389999,53.642197,5524800
2018-08-07,59.380001,59.490002,58.830002,58.980000,53.271877,5123200
2018-08-08,59.340000,60.439999,58.860001,60.169998,54.346706,7005800
2018-08-09,59.770000,60.139999,59.349998,59.529999,53.768650,3998500
2018-08-10,59.619999,59.830002,58.980000,59.310001,53.569935,3535500
2018-08-13,59.200001,59.799999,59.119999,59.419998,53.669289,4797800
